"","Admin","Admin_Dur","Info","Info_Dur","PdRel","PdRel_Dur","BounceR","ExitR","PageValues","SpecialDay","Month","VisitorType","Weekend","Revenue","Revenue1"
"5761",0,0,0,0,7,3.15333333333333,0,1.4285714,78.56959864,0,"Sep","Returning_Visitor",FALSE,TRUE,1
"5762",9,2.03666666666667,0,0,51,38.3993333333333,1.9496855,3.6855346,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5763",0,0,0,0,8,2.64033333333333,0,5,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5764",2,0.42,4,1.44333333333333,21,28.375,1.6666667,3.7179487,0,0,"Oct","Returning_Visitor",TRUE,FALSE,0
"5765",0,0,0,0,2,0.183333333333333,0,10,0,0,"Jul","Returning_Visitor",TRUE,FALSE,0
"5766",2,1.22916666666667,0,0,20,9.11116161666667,0,0.4393939,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5767",2,1.14333333333333,0,0,10,4.66277777833333,0,3.3333333,0,0,"Oct","New_Visitor",FALSE,FALSE,0
"5768",1,0.323333333333333,0,0,18,17.9562222166667,3.4126984,3.5714286,18.22752549,0,"Nov","Returning_Visitor",FALSE,FALSE,0
"5769",10,4.04388888833333,4,0.383333333333333,47,25.5802542666667,2.2807018,3.6908939,5.194081873,0,"Sep","Returning_Visitor",FALSE,FALSE,0
"5770",3,0.299090909166667,1,0.1,18,4.47420995666667,0,1.4267677,0,0,"Oct","Returning_Visitor",FALSE,TRUE,1
"5771",0,0,0,0,7,1.94666666666667,2.8571429,11.4285714,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5772",6,1.34166666666667,1,0.167777777833333,23,7.96166666666667,0,0.7142857,0,0,"Jul","New_Visitor",TRUE,FALSE,0
"5773",4,2.63666666666667,0,0,62,73.3708333333333,0,0.1041667,246.7585902,0,"Oct","New_Visitor",FALSE,FALSE,0
"5774",0,0,0,0,5,5.57333333333333,0,2.5,0,0,"Sep","Returning_Visitor",FALSE,FALSE,0
"5775",3,3.01333333333333,0,0,10,6.80777777833333,0,0,0,0,"Aug","Returning_Visitor",TRUE,FALSE,0
"5776",7,45.3416666666667,3,5.89,68,99.0591269833333,3.2236842,3.8623482,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5777",2,2.57666666666667,2,1.16,20,7.985,0,0.9375,0,0,"Sep","New_Visitor",FALSE,FALSE,0
"5778",1,2.08333333333333,0,0,24,11.2888888883333,0,3.2,0,0,"Nov","Returning_Visitor",FALSE,FALSE,0
"5779",2,1.26,1,0.183333333333333,28,34.5821587333333,0,1.6935484,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5780",2,0.171666666666667,0,0,142,70.0738888833333,0.9722222,2.1345899,0.770991864,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5781",4,2.07666666666667,0,0,4,1.18333333333333,0,2.8571429,0,0,"Jul","New_Visitor",FALSE,FALSE,0
"5782",12,2.32277777833333,0,0,13,2.32388888833333,0,0.7017544,47.30370179,0,"Oct","New_Visitor",TRUE,FALSE,0
"5783",1,0.201111111166667,0,0,45,9.85440100333333,0,1.3028631,0,0,"Sep","Returning_Visitor",FALSE,TRUE,1
"5784",0,0,0,0,43,62.4638888833333,2.0930233,5.1162791,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5785",0,0,0,0,10,4.57166666666667,0,6,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5786",0,0,0,0,21,21.3336666666667,0,1.9047619,7.232201859,0,"Nov","Returning_Visitor",FALSE,TRUE,1
"5787",3,0.763333333333333,0,0,63,40.59495885,0.952381,1.7460317,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5788",1,0.253333333333333,0,0,81,75.60513565,3.2304527,5.4759418,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5789",0,0,0,0,15,3.38916666666667,2.5,6.6666667,0,0,"Sep","Returning_Visitor",FALSE,FALSE,0
"5790",4,2.23,2,0.906666666666667,13,7.029761905,0,2.3529412,0,0,"Nov","New_Visitor",FALSE,FALSE,0
"5791",0,0,0,0,31,8.09388888833333,1.9354839,3.8709677,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5792",1,0.353333333333333,0,0,21,13.935,0,0.4545455,0,0,"Oct","New_Visitor",FALSE,FALSE,0
"5793",0,0,0,0,30,25.00355555,0,0.3333333,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5794",0,0,0,0,3,14.0883333333333,0,3.3333333,0,0,"Sep","New_Visitor",TRUE,FALSE,0
"5795",0,0,0,0,8,3.24,0,2.5,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5796",0,0,0,0,2,0.976666666666667,0,5,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5797",0,0,2,14.0383333333333,26,31.86185185,1.5384615,3.6666667,8.018832458,0,"Jul","Returning_Visitor",TRUE,TRUE,1
"5798",0,0,0,0,14,4.21833333333333,5.7142857,7.8571429,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5799",0,0,0,0,3,0.61,0,3.3333333,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5800",0,0,0,0,0,0,18,18.1818182,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5801",0,0,0,0,22,13.6982222216667,0.1515152,4.2424242,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5802",2,0.383333333333333,1,1.34333333333333,53,28.2288333333333,3.4545455,5.4839161,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5803",0,0,1,7.10333333333333,10,2.61777777833333,0,1.6666667,32.73061637,0,"Jul","Returning_Visitor",FALSE,TRUE,1
"5804",0,0,0,0,31,13.40071803,0,0.2090109,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5805",9,1.92333333333333,0,0,29,25.24505555,0.5,1.1342593,4.702065533,0,"Jul","Returning_Visitor",TRUE,FALSE,0
"5806",9,3.51666666666667,1,0.873333333333333,22,8.35119047666667,0,3.4666667,0,0,"Aug","Returning_Visitor",TRUE,TRUE,1
"5807",1,0.47,1,0.603333333333333,130,157.4596419,1.2661499,2.5758194,0,0,"Sep","Returning_Visitor",FALSE,FALSE,0
"5808",2,0.681666666666667,0,0,9,7.29,1.8181818,2.7272727,0,0,"Jul","Returning_Visitor",TRUE,FALSE,0
"5809",10,4.58888888833333,1,0.1,19,11.998055555,0,1.8518519,0,0,"Sep","Returning_Visitor",TRUE,TRUE,1
"5810",2,0.586666666666667,0,0,15,8.69777777833333,0,0.625,0,0,"June","New_Visitor",FALSE,FALSE,0
"5811",0,0,0,0,8,0.921666666666667,0,2.5,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5812",8,4.10888888833333,0,0,79,35.84055555,0.7228916,2.0883534,17.35448787,0,"Nov","Returning_Visitor",FALSE,FALSE,0
"5813",4,4.09666666666667,1,0,28,11.7985277783333,0,1.7241379,0,0,"Sep","Returning_Visitor",FALSE,FALSE,0
"5814",0,0,0,0,3,1.61166666666667,0,0,0,0,"Jul","Returning_Visitor",TRUE,FALSE,0
"5815",16,6.528055555,0,0,24,7.39583333333333,0,0.6451613,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5816",4,0.7244444445,0,0,4,0.4544444445,0,2.8571429,0,0,"Sep","New_Visitor",FALSE,TRUE,1
"5817",8,7.54166666666667,0,0,30,10.7238888883333,0,1.9047619,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5818",7,2.05333333333333,0,0,16,4.72869047666667,1.4473684,2.2222222,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5819",0,0,0,0,25,14.7329365083333,2,2.9333333,0,0,"Sep","Returning_Visitor",TRUE,FALSE,0
"5820",2,0.588333333333333,0,0,3,0.301666666666667,3.3333333,6.1111111,0,0,"Jul","Returning_Visitor",TRUE,TRUE,1
"5821",0,0,0,0,29,32.8333333333333,0,0,100.7256048,0,"Oct","Returning_Visitor",FALSE,TRUE,1
"5822",0,0,0,0,4,0.871666666666667,0,10,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5823",4,1.61333333333333,1,8.91666666666667,9,31.47,0,2.7272727,0,0,"Nov","Returning_Visitor",FALSE,FALSE,0
"5824",4,1.71666666666667,0,0,32,18.20305555,0,0.625,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5825",2,0.253333333333333,0,0,22,4.07,2.7272727,6.3636364,0,0,"Aug","Returning_Visitor",TRUE,FALSE,0
"5826",4,1.195,0,0,8,1.24333333333333,10.9090909,12.7272727,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5827",6,10.518455285,3,0.126666666666667,28,35.0762330666667,0.7189542,3.4273974,35.51518951,0,"Nov","Returning_Visitor",FALSE,FALSE,0
"5828",7,1.58066666666667,0,0,43,24.7871552833333,0.4545455,1.9638695,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5829",11,3.26916666666667,0,0,141,43.7263477333333,0,0.4244028,12.50786523,0,"Nov","Returning_Visitor",FALSE,FALSE,0
"5830",0,0,0,0,32,14.5988888883333,3.1770833,7.2395833,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5831",1,3.59333333333333,2,0.133333333333333,27,49.4816666666667,2.1428571,3.6904762,0,0,"Nov","Returning_Visitor",FALSE,FALSE,0
"5832",6,1.47133333333333,0,0,17,5.18285714333333,3.1578947,3.5247209,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5833",5,4.52916666666667,1,0,40,11.2533683133333,1.5,1.9412202,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5834",0,0,2,0.536666666666667,41,22.0220370333333,0,2.1428571,3.979543638,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5835",1,0.135,0,0,16,37.13,0,2.1428571,0,0,"Sep","New_Visitor",FALSE,TRUE,1
"5836",3,3.25666666666667,2,4.91,93,106.87055555,0,2.6687598,0,0,"Sep","Returning_Visitor",FALSE,TRUE,1
"5837",3,0.603333333333333,0,0,2,0.0666666666666667,0,4,27.79373861,0,"Oct","New_Visitor",TRUE,FALSE,0
"5838",4,1.18888888883333,0,0,21,4.92222222166667,1.6666667,5.8333333,0,0,"Jul","Returning_Visitor",TRUE,TRUE,1
"5839",0,0,3,0.733333333333333,52,20.2727381,5.0909091,7.3225108,0,0,"Sep","Returning_Visitor",TRUE,FALSE,0
"5840",0,0,0,0,35,26.8116666666667,0,0.2857143,0,0,"Sep","New_Visitor",FALSE,FALSE,0
"5841",0,0,0,0,24,24.60035715,1.3043478,2.4378882,0,0,"Sep","Returning_Visitor",FALSE,FALSE,0
"5842",0,0,0,0,6,19.275,0,3.3333333,0,0,"Nov","Returning_Visitor",FALSE,FALSE,0
"5843",3,0.426666666666667,0,0,10,5.46288888833333,0,1.3095238,11.78466261,0,"Jul","Returning_Visitor",FALSE,TRUE,1
"5844",6,1.73166666666667,3,0.836666666666667,9,29.3177777833333,1.1764706,2.4705882,0,0,"Sep","Returning_Visitor",FALSE,FALSE,0
"5845",11,10.0633333333333,2,1.7125,305,83.6388048166667,0.1607717,0.5625881,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5846",0,0,0,0,3,0.183333333333333,6.6666667,13.3333333,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5847",0,0,0,0,31,10.5180952383333,1.2903226,2.078853,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5848",1,0.286666666666667,0,0,4,3.20666666666667,0,1,0,0,"Sep","New_Visitor",FALSE,FALSE,0
"5849",0,0,0,0,1,0,20,20,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5850",3,1.02333333333333,1,0,19,6.36,4.0909091,5.6818182,8.330574815,0,"Aug","Returning_Visitor",FALSE,TRUE,1
"5851",0,0,0,0,20,16.7061111166667,0,0.7894737,47.57898514,0,"Oct","Returning_Visitor",TRUE,TRUE,1
"5852",0,0,0,0,12,3.55472222166667,1.6666667,4.1666667,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5853",2,1.025,0,0,15,32.50644445,0,0.7291667,0,0,"Nov","Returning_Visitor",TRUE,FALSE,0
"5854",4,2.235,0,0,7,1.83833333333333,0,1.5151515,0,0,"Sep","New_Visitor",FALSE,FALSE,0
"5855",1,1.09,0,0,37,34.957,0.3603604,1.0990991,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5856",0,0,0,0,60,21.47605555,0,1.7777778,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5857",2,0.923333333333333,0,0,20,10.9033333333333,0,0.952381,0,0,"Sep","New_Visitor",TRUE,FALSE,0
"5858",0,0,0,0,2,0.47,0,10,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5859",0,0,0,0,1,0,20,20,0,0,"Nov","Returning_Visitor",FALSE,FALSE,0
"5860",0,0,0,0,45,8.45185185166667,0.8888889,2.4444444,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5861",11,7.60388888833333,1,0.216666666666667,89,31.7442251166667,1.827957,2.7002924,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5862",2,1.58833333333333,0,0,14,4.37646031666667,1.25,0.4910714,0,0,"Nov","New_Visitor",FALSE,FALSE,0
"5863",0,0,1,0.62,28,12.6916666666667,0.6896552,3.2183908,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5864",7,1.175,0,0,24,7.72823412666667,1.3620072,4.5071685,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5865",0,0,0,0,16,3.27222222166667,1.25,2.3958333,0,0,"Oct","Returning_Visitor",TRUE,FALSE,0
"5866",0,0,0,0,28,6.730555555,1.7857143,2.9829932,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5867",0,0,0,0,20,13.3176984133333,1.25,4.275,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5868",0,0,0,0,17,7.88166666666667,1.25,2.5,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5869",1,0.166666666666667,1,0.61,78,33.0537604833333,0.25,0.7916667,15.50362136,0,"June","Returning_Visitor",FALSE,FALSE,0
"5870",0,0,0,0,9,5.195,0,5.5555556,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5871",2,0.183333333333333,0,0,59,12.987714285,0,0.7471264,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5872",0,0,0,0,25,5.573055555,0,0.8333333,0,0,"Sep","Returning_Visitor",FALSE,FALSE,0
"5873",1,0.263333333333333,3,1.63,32,20.2275,0.5405405,2.4324324,1.273317415,0,"Aug","Returning_Visitor",FALSE,TRUE,1
"5874",4,1.1444444445,0,0,14,10.2858333333333,0,0.4444444,9.253161679,0,"Sep","New_Visitor",FALSE,TRUE,1
"5875",1,0.5144444445,3,0.116666666666667,15,6.63761111166667,0,2.5,0,0,"Nov","Returning_Visitor",FALSE,FALSE,0
"5876",0,0,0,0,4,4.524444445,0,2.1428571,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5877",8,8.31634942333333,6,7.21833333333333,99,35.49982845,0.1869159,0.6805318,129.1013738,0,"Nov","Returning_Visitor",TRUE,FALSE,0
"5878",0,0,0,0,18,7.93629629666667,5,6.6666667,1.718218835,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5879",5,1.40575757583333,3,1.78,80,70.6672700833333,0.0169693,1.1635537,1.257695521,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5880",0,0,0,0,4,0.588888888833333,5,10,0,0,"June","Returning_Visitor",TRUE,FALSE,0
"5881",1,0,0,0,53,19.5122222166667,0.7272727,2.5454545,31.90320066,0,"Aug","Returning_Visitor",FALSE,TRUE,1
"5882",1,0.545,0,0,27,11.4532777783333,0,1.9393939,0,0,"Nov","Returning_Visitor",FALSE,FALSE,0
"5883",4,7.31333333333333,0,0,4,9.98333333333333,0,1.1111111,0,0,"Aug","New_Visitor",TRUE,FALSE,0
"5884",0,0,0,0,3,0,20,20,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5885",9,3.03027777833333,0,0,9,2.11527777833333,0,1.5384615,0,0,"Sep","Returning_Visitor",FALSE,FALSE,0
"5886",0,0,0,0,7,1.17333333333333,11.4285714,12.8571429,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5887",0,0,0,0,5,0.453333333333333,0,4,0,0,"Nov","Returning_Visitor",FALSE,FALSE,0
"5888",1,0.823333333333333,0,0,18,3.55285714333333,0,0.3921569,0,0,"Oct","New_Visitor",FALSE,FALSE,0
"5889",0,0,0,0,22,11.3596666666667,0.952381,2.5396825,14.63523974,0,"Nov","Returning_Visitor",TRUE,TRUE,1
"5890",6,2.35097222166667,0,0,46,28.8144378,0,1.9059741,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5891",5,1.73166666666667,1,0.251666666666667,199,132.665158733333,2.8594771,5.8447712,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5892",0,0,2,0.166666666666667,18,3.705,1,2.5,0,0,"June","Returning_Visitor",TRUE,FALSE,0
"5893",8,1.87116666666667,0,0,149,71.7394484166667,1.025641,2.7991453,0,0,"Sep","Returning_Visitor",FALSE,FALSE,0
"5894",0,0,0,0,4,2.42,0,2.5,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5895",4,3.79133333333333,3,7.20333333333333,56,81.5876666666667,1.6949153,4.3785311,5.763678818,0,"Nov","Returning_Visitor",FALSE,FALSE,0
"5896",0,0,0,0,5,3.10111111166667,14.6666667,15.952381,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5897",2,0.62,0,0,22,4.91722222166667,0,0.8333333,0,0,"Nov","New_Visitor",FALSE,FALSE,0
"5898",2,4.46333333333333,0,0,6,10.275,2.8571429,3.8095238,0,0,"Sep","Returning_Visitor",FALSE,FALSE,0
"5899",3,1.79666666666667,0,0,11,6.04333333333333,0,0.4761905,0,0,"Sep","Returning_Visitor",FALSE,FALSE,0
"5900",12,3.87234127,1,0.32,22,8.40047619,0,0.3763441,0,0,"Sep","New_Visitor",FALSE,FALSE,0
"5901",3,0.849102564166667,1,0.706666666666667,38,22.0515615833333,0.7738095,1.2865853,5.62486136,0,"Sep","Returning_Visitor",TRUE,FALSE,0
"5902",14,10.065,2,0.873333333333333,46,29.3442857166667,1.010929,2.54213,2.006032937,0,"Sep","Returning_Visitor",TRUE,FALSE,0
"5903",5,2.80333333333333,0,0,15,33.7772222166667,0.8333333,3.9,0,0,"Nov","Returning_Visitor",FALSE,TRUE,1
"5904",1,0.303333333333333,0,0,6,0.536666666666667,8.5714286,10.952381,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5905",0,0,0,0,4,2.62,4,10,0,0,"Oct","Returning_Visitor",TRUE,FALSE,0
"5906",1,0.0916666666666667,3,2.82,14,8.62766666666667,1.1111111,2.2222222,50.18313917,0,"Jul","Returning_Visitor",TRUE,FALSE,0
"5907",0,0,0,0,4,27.0611111166667,13.3333333,14.0833333,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5908",4,3.99333333333333,2,1.175,50,16.3584722216667,0,0.3636364,0,0,"Oct","New_Visitor",TRUE,FALSE,0
"5909",10,2.87212963,0,0,20,15.0495634916667,0,0.9876543,0,0,"Sep","Returning_Visitor",FALSE,FALSE,0
"5910",3,0.655,0,0,29,5.27,0.6666667,2,0,0,"Sep","Returning_Visitor",FALSE,FALSE,0
"5911",1,0.47,0,0,17,10.136944445,4.7777778,5.1851852,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5912",2,3.57666666666667,3,0.573333333333333,1,2.75333333333333,0,3.3333333,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5913",5,2.57,0,0,12,4.492261905,0.4444444,0.6111111,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5914",2,2.75222222166667,0,0,87,53.6722777833333,0.4597701,1.954023,0,0,"June","Returning_Visitor",FALSE,TRUE,1
"5915",1,0.37,0,0,43,20.965,0.952381,2.0634921,0,0,"Sep","Returning_Visitor",FALSE,FALSE,0
"5916",12,4.095555555,4,25.195,439,364.284108,0.3588626,1.2497612,11.43923328,0,"Sep","Returning_Visitor",FALSE,FALSE,0
"5917",15,2.81722222166667,0,0,223,41.2922758333333,0,0.3694084,0.17982681,0,"Oct","Returning_Visitor",TRUE,FALSE,0
"5918",6,2.94333333333333,2,3.40666666666667,45,13.1561111116667,0,0.4255319,0,0,"June","New_Visitor",FALSE,FALSE,0
"5919",2,0.3,2,0.1,10,6.06,0,1.5384615,0,0,"Sep","New_Visitor",TRUE,TRUE,1
"5920",0,0,0,0,19,4.690555555,3.8596491,8.2807018,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5921",3,1.36,0,0,9,22.4366666666667,0,1.6666667,0,0,"Nov","New_Visitor",FALSE,FALSE,0
"5922",4,2.334444445,0,0,74,52.4451580166667,1.92,4.2311111,0.93770521,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5923",0,0,0,0,3,0.956666666666667,0,13.3333333,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5924",0,0,0,0,2,1.30166666666667,18,17.1428571,0,0,"Sep","Returning_Visitor",FALSE,FALSE,0
"5925",0,0,0,0,15,7.18666666666667,0,0.7142857,0,0,"Sep","New_Visitor",FALSE,FALSE,0
"5926",9,4.21112698333333,1,0,67,17.67822985,2.2685185,2.9967788,0.131837013,0,"Oct","Returning_Visitor",FALSE,TRUE,1
"5927",0,0,0,0,24,7.18666666666667,1.25,5.5555556,0,0,"Sep","Returning_Visitor",FALSE,FALSE,0
"5928",5,0.722083333333333,1,4.92333333333333,20,11.2614104066667,2.6634769,4.9669967,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5929",4,2.25666666666667,0,0,2,0.78,0,3.75,0,0,"Sep","Returning_Visitor",FALSE,TRUE,1
"5930",0,0,0,0,6,2.12333333333333,0,0,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5931",0,0,0,0,81,34.8778968333333,1.5,2.7155449,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5932",0,0,0,0,16,2.49833333333333,5.625,10,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5933",0,0,0,0,1,0,20,20,0,0,"Sep","Returning_Visitor",TRUE,FALSE,0
"5934",5,1.1335714285,1,0.353333333333333,63,17.2201111166667,0,0.9068627,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5935",1,2.15,1,0.445,28,23.2016666666667,3.1111111,5.6333333,0,0,"Sep","Returning_Visitor",TRUE,FALSE,0
"5936",0,0,0,0,49,26.1853968333333,0.4255319,1.0638298,0,0,"Jul","New_Visitor",TRUE,FALSE,0
"5937",11,6.03833333333333,0,0,41,18.02855555,1,2.8830409,27.5128393,0,"Sep","Returning_Visitor",TRUE,FALSE,0
"5938",3,1.51166666666667,3,1.09,13,17.2755296666667,3.5294118,4.8235852,19.74930078,0,"Nov","Returning_Visitor",TRUE,FALSE,0
"5939",8,12.6816666666667,3,3.435,36,40.0111296333333,0.8527132,2.372093,0,0,"Nov","Returning_Visitor",FALSE,FALSE,0
"5940",6,1.12333333333333,0,0,13,3.62935185166667,1.25,2.5,0,0,"Oct","Returning_Visitor",TRUE,FALSE,0
"5941",1,0.286666666666667,0,0,11,6.58,0,2.7272727,0,0,"Nov","Returning_Visitor",FALSE,FALSE,0
"5942",1,26.11,0,0,34,37.6124923333333,0,0.0250438,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5943",0,0,0,0,29,22.8988888833333,0,2.0689655,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5944",0,0,0,0,4,2.35,0,5,0,0,"Aug","New_Visitor",FALSE,FALSE,0
"5945",0,0,0,0,34,34.8580065333333,4.6212121,7.1855922,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5946",3,0.986666666666667,0,0,9,21.0283333333333,1.6666667,5,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5947",3,0.835833333333333,0,0,26,18.45194445,0,0.9490509,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5948",8,2.77433333333333,1,0.42,47,16.36002381,0.7272727,0.6818182,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5949",0,0,0,0,19,3.12,6.8421053,13.1578947,0,0,"Nov","Returning_Visitor",FALSE,FALSE,0
"5950",1,0.1,0,0,21,5.54666666666667,0,0.8695652,0,0,"Sep","Returning_Visitor",TRUE,FALSE,0
"5951",5,4.0225,0,0,5,4.07833333333333,1.1111111,3.3333333,0,0,"Nov","Returning_Visitor",TRUE,FALSE,0
"5952",4,0.813873903833333,4,2.76111111166667,22,6.09623898333333,0.4365079,1.5583028,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5953",3,1.00277777783333,0,0,14,38.71444445,1.1764706,2.8431373,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5954",4,2.19,0,0,4,3.32333333333333,0,2.5,0,0,"Aug","New_Visitor",FALSE,FALSE,0
"5955",0,0,0,0,5,0.336666666666667,18,18.6666667,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5956",4,0.703333333333333,0,0,98,37.68064815,0.4040404,0.7070707,32.9346011,0,"Nov","New_Visitor",FALSE,TRUE,1
"5957",3,1.04833333333333,1,0,30,10.7919753833333,0,1.0437463,13.73292849,0,"Jul","Returning_Visitor",TRUE,TRUE,1
"5958",0,0,0,0,4,4.80722222166667,0,1.25,0,0,"Aug","Returning_Visitor",FALSE,FALSE,0
"5959",0,0,0,0,16,6.57596825333333,0,1.5,0,0,"Oct","New_Visitor",FALSE,FALSE,0
"5960",0,0,0,0,9,8.86666666666667,0,6.6666667,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5961",3,1.34333333333333,2,0.27,33,12.8351196583333,0.5405405,1.6216216,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5962",3,0.216666666666667,1,0,51,77.5268703666667,0.4155844,2.0606061,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5963",3,1.49666666666667,0,0,12,5.93083333333333,1.3333333,1.6,0,0,"Oct","New_Visitor",TRUE,FALSE,0
"5964",0,0,0,0,18,7.21277777833333,0,2.7777778,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5965",6,2.96,0,0,17,4.74638888833333,0.9090909,2.2727273,31.99181419,0,"Oct","Returning_Visitor",FALSE,TRUE,1
"5966",4,1.73,0,0,14,5.23822222166667,0,1.3333333,79.44353446,0,"Jul","New_Visitor",FALSE,TRUE,1
"5967",0,0,0,0,13,5.48166666666667,1.5384615,4.6153846,0,0,"June","Returning_Visitor",FALSE,FALSE,0
"5968",0,0,0,0,2,2.99666666666667,0,3.3333333,0,0,"Nov","New_Visitor",TRUE,FALSE,0
"5969",3,3.835,0,0,35,15.085377105,1.7647059,1.9206774,0,0,"Jul","Returning_Visitor",FALSE,FALSE,0
"5970",10,3.80583333333333,0,0,3,0.476666666666667,0,0.1851852,0,0,"Oct","New_Visitor",FALSE,FALSE,0
"5971",12,6.35833333333333,1,0.37,154,130.597910483333,1.2549679,2.2587818,0,0,"Aug","Returning_Visitor",TRUE,FALSE,0
"5972",6,3.14166666666667,0,0,25,9.84333333333333,0,0.3703704,0,0,"Aug","New_Visitor",TRUE,FALSE,0
"5973",1,0.62,0,0,14,6.46277777833333,1.3333333,3.1111111,0,0,"Oct","Returning_Visitor",FALSE,FALSE,0
"5974",1,0.0833333333333333,0,0,40,45.525,0,1.2357724,0,0,"Jul","Returning_Visitor",TRUE,FALSE,0
"5975",2,0.57,0,0,18,26.1307777833333,0,1.7894737,0,0,"Nov","Returning_Visitor",FALSE,FALSE,0
"5976",4,0.89,0,0,4,0.89,0,2.5,0,0,"Oct","New_Visitor",FALSE,FALSE,0
